Dice_random,MJPEG,0.9559690731337618,34.245665910787615
Dice_random,ProRes,0.9981506134177305,49.13395370667432
Dice_random,MagicYUV,1.0,inf
Dice_random,FFVHUFF,1.0,inf
Dice_random,LCL,1.0,inf
Messerschmitt,FFV1,1.0,inf
Messerschmitt,HEVC,1.0,inf
Messerschmitt,HUFFYUV,1.0,inf
Messerschmitt,UTVIDEO,1.0,inf
Messerschmitt,VP9,1.0,inf
Messerschmitt,HEVC-VS,0.9534298730494722,37.00203388832063
Messerschmitt,VP9-VS,0.9976631811609736,53.57589713118171
Messerschmitt,FLV1,0.8526157370604058,32.13543651690542
Messerschmitt,CLJR,0.8818365829122884,31.598263175923822
Messerschmitt,MPEG4,0.8514344813318799,31.994929909726874
Messerschmitt,MJPEG,0.8739916791855704,33.40421380768824
Messerschmitt,ProRes,0.9961873795673928,49.01124921559413
Messerschmitt,MagicYUV,1.0,inf
Messerschmitt,FFVHUFF,1.0,inf
Messerschmitt,LCL,1.0,inf
Messerschmitt_random,FFV1,1.0,inf
Messerschmitt_random,HEVC,1.0,inf
Messerschmitt_random,HUFFYUV,1.0,inf
Messerschmitt_random,UTVIDEO,1.0,inf
Messerschmitt_random,VP9,1.0,inf
Messerschmitt_random,HEVC-VS,0.945768343416768,36.41190379875952
Messerschmitt_random,VP9-VS,0.997687320135464,53.64253410242038
Messerschmitt_random,FLV1,0.8372500786020609,31.620474939110892
Messerschmitt_random,CLJR,0.8818772262094537,31.597055128925803
Messerschmitt_random,MPEG4,0.8309072208030926,31.373920931843074
Messerschmitt_random,MJPEG,0.8727234058702793,33.4005326738464
Messerschmitt_random,ProRes,0.9961873795673928,49.01124921559413
Messerschmitt_random,MagicYUV,1.0,inf
Messerschmitt_random,FFVHUFF,1.0,inf
Messerschmitt_random,LCL,1.0,inf
Shrubbery,FFV1,1.0,inf
Shrubbery,HEVC,1.0,inf
Shrubbery,HUFFYUV,1.0,inf
Shrubbery,UTVIDEO,1.0,inf
Shrubbery,VP9,1.0,inf
Shrubbery,HEVC-VS,0.9170655566272403,26.50489960105507
Shrubbery,VP9-VS,0.9994504895889446,52.23496534102159
Shrubbery,FLV1,0.7606689431670067,22.448609080551467
Shrubbery,CLJR,0.9765621254446011,30.91440662876938
Shrubbery,MPEG4,0.7579146302232292,22.36663127903203
Shrubbery,MJPEG,0.8290733897945802,24.6209104109456
Shrubbery,ProRes,0.9830998422001975,34.508651240556
Shrubbery,MagicYUV,1.0,inf
Shrubbery,FFVHUFF,1.0,inf
Shrubbery,LCL,1.0,inf
Shrubbery_random,FFV1,1.0,inf
Shrubbery_random,HEVC,1.0,inf
Shrubbery_random,HUFFYUV,1.0,inf
Shrubbery_random,UTVIDEO,1.0,inf
Shrubbery_random,VP9,1.0,inf
Shrubbery_random,HEVC-VS,0.912401771300866,26.27106899230406
Shrubbery_random,VP9-VS,0.9994554834676747,52.26663538595761
Shrubbery_random,FLV1,0.7595976995631151,22.55119491629641
Shrubbery_random,CLJR,0.9765104991631862,30.913488779519586
Shrubbery_random,MPEG4,0.7534224342767191,22.375891369080477
Shrubbery_random,MJPEG,0.8282182640741822,24.60122352879025
Shrubbery_random,ProRes,0.9830998422001974,34.508651240556
Shrubbery_random,MagicYUV,1.0,inf
Shrubbery_random,FFVHUFF,1.0,inf
Shrubbery_random,LCL,1.0,inf
bicycle,FFV1,1.0,inf
bicycle,HEVC,1.0,inf
bicycle,HUFFYUV,1.0,inf
bicycle,UTVIDEO,1.0,inf
bicycle,VP9,1.0,inf
bicycle,HEVC-VS,0.9513117028043532,33.31143729116749
bicycle,VP9-VS,0.9985055170187791,51.87258767092768
bicycle,FLV1,0.7228577022259063,26.1747145933908
bicycle,CLJR,0.9405098575535694,30.444147451593032
bicycle,MPEG4,0.7202635174413327,26.112089016600333
bicycle,MJPEG,0.7768043716403904,27.863708753036885
bicycle,ProRes,0.9924878452960314,41.70730155662395
bicycle,MagicYUV,1.0,inf
bicycle,FFVHUFF,1.0,inf
bicycle,LCL,1.0,inf
herbs,FFV1,1.0,inf
herbs,HEVC,1.0,inf
herbs,HUFFYUV,1.0,inf
herbs,UTVIDEO,1.0,inf
herbs,VP9,1.0,inf
herbs,HEVC-VS,0.936832631538119,34.50938117011678
herbs,VP9-VS,0.9973521550724068,51.71554365291884
herbs,FLV1,0.7071874933740874,27.916667447769182
herbs,CLJR,0.905192741681953,31.094054454929335
herbs,MPEG4,0.7034851346157722,27.817822318068657
herbs,MJPEG,0.7538329460100144,29.544412799281197
herbs,ProRes,0.9918024063751287,42.745590337506115
herbs,MagicYUV,1.0,inf
herbs,FFVHUFF,1.0,inf
herbs,LCL,1.0,inf
bicycle_random,FFV1,1.0,inf
bicycle_random,HEVC,1.0,inf
bicycle_random,HUFFYUV,1.0,inf
bicycle_random,UTVIDEO,1.0,inf
bicycle_random,VP9,1.0,inf
bicycle_random,HEVC-VS,0.9430649593628243,32.57842358941654
bicycle_random,VP9-VS,0.9985205639232991,51.95975069119384
bicycle_random,FLV1,0.7096750899655104,25.883895982790094
bicycle_random,CLJR,0.9405172539841979,30.444251634795055
bicycle_random,MPEG4,0.7056534922644284,25.816499988877037
bicycle_random,MJPEG,0.7768086933401103,27.862889278449043
bicycle_random,ProRes,0.9924878452960315,41.707301556623946
bicycle_random,MagicYUV,1.0,inf
bicycle_random,FFVHUFF,1.0,inf
bicycle_random,LCL,1.0,inf
herbs_random,FFV1,1.0,inf
herbs_random,HEVC,1.0,inf
herbs_random,HUFFYUV,1.0,inf
herbs_random,UTVIDEO,1.0,inf
herbs_random,VP9,1.0,inf
herbs_random,HEVC-VS,0.9231227630338973,33.706517758625765
herbs_random,VP9-VS,0.9974225749015506,51.828563627458145
herbs_random,FLV1,0.6941801764634291,27.55150653463223
herbs_random,CLJR,0.9051829602429968,31.093981201226896
herbs_random,MPEG4,0.6879559660902503,27.428253971934396
herbs_random,MJPEG,0.7540556993746979,29.56655779423452
herbs_random,ProRes,0.991802406375129,42.745590337506115
herbs_random,MagicYUV,1.0,inf
herbs_random,FFVHUFF,1.0,inf
herbs_random,LCL,1.0,inf
